SYSTEM,COUNTY,YEAR,LETDATE,MRKTCODE,EST,VENDOR,WIN,ZONE,OPT,CASES,POPUL,ESC,QUANTITY,QCODE,LFC,LFW,WW,WC,SKM,SIGNTURE,REVISED,COMMENTS,QLFC,QLFW,QWW,QWC,QSKM,NUMWIN,ADJPOP,SYSNUM,ADA,MEALS,DSTFLAG,MILES,MINUTES,FMOZONE,CALL,KEYS,COOLER,DEL,NUMSCHL,ESTQTY,IQFLG
EAGLE MOUNTAIN-SAGINAW,TARRANT,90,7/5/1930,DFW,,CABELL,,,,,4616,F,,,0.175,0.175,0.178,0.19,0.173,"BOYLE, P (PAT)",,,27000,13581,86400,255006,378,1,,220-918,,435403,1,9,15,1,Q,Y,Y,5,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,90,7/5/1930,DFW,,PRESTON,,,,,4616,E,,,0.19,0.19,0.19,0.194,0.188,"MONTGOMERY, J (JOE)",,,27000,13581,86400,255006,378,1,,220-918,,435403,1,9,15,1,Q,Y,Y,3,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,90,7/5/1930,DFW,,SCHEPPS,,,,,4616,F,,,0.199,0.195,0.199,0.202,0.185,"DAVIS, K (KENNON)",,,27000,13581,86400,255006,378,1,,220-918,,435403,1,9,15,1,Q,Y,Y,5,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,90,7/5/1930,DFW,,SCHEPPS,,,,,4616,F,,,0.195,0.192,0.196,0.197,0.182,"DAVIS, K (KENNON)",,,27000,13581,86400,255006,378,1,,220-918,,435403,1,9,15,1,Q,Y,Y,3,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,90,7/5/1930,DFW,,VANDERVOORT,,,,,4616,E,,,0.173,0.169,0.173,0.178,0.167,"POUGH, R (RALPH)",,,27000,13581,86400,255006,378,1,,220-918,,435403,1,9,15,1,Q,Y,Y,5,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,91,7/1/1931,DFW,,OAK FARMS,*,,,,4616,E,,,0.1549,0.1519,0.1575,,0.1425,"DAVIS, KENNON",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,4616,,,465093,1,9,15,1,,Y,Y,4,7,382365,*
EAGLE MOUNTAIN-SAGINAW,TARRANT,91,7/1/1931,DFW,,BORDEN,,,,,4616,E,,,0.16,0.16,0.16,,0.1525,"BENNETT, DON",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,,,,465093,1,9,15,1,,Y,Y,4,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,91,7/1/1931,DFW,,OAK FARMS,,,,,4616,F,,,0.166,0.1639,0.1695,,0.1545,"DAVIS, KENNON",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,,,,465093,1,9,15,1,,Y,Y,4,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,91,7/1/1931,DFW,,SCHEPPS,,,,,4616,E,,,0.166,0.161,0.166,,0.151,"BOYLE, PAT",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,,,,465093,1,9,15,1,,Y,Y,4,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,91,7/1/1931,DFW,,SCHEPPS,,,,,4616,F,,,0.175,0.17,0.175,,0.16,"BOYLE, PAT",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,,,,465093,1,9,15,1,,Y,Y,4,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,92,6/2/1932,DFW,,OAK FARMS,*,,,,4616,E,,,0.1625,0.1555,0.1605,,0.154,"BEAMAN, RICK",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,4616,,,,1,9,15,1,,Y,Y,4,7,382365,*
EAGLE MOUNTAIN-SAGINAW,TARRANT,92,6/2/1932,DFW,,BORDEN,,,,,4616,E,,,0.1669,0.1571,0.1618,,0.1592,"BROOKS, TOM",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,,,,,1,9,15,1,,Y,Y,4,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,92,6/2/1932,DFW,,OAK FARMS,,,,,4616,F,,,0.1725,0.1655,0.1705,,0.164,"BEAMAN, RICK",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,,,,,1,9,15,1,,Y,Y,4,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,92,6/2/1932,DFW,,SCHEPPS,,,,,4616,E,,,0.163,0.1575,0.162,,0.1535,"BOYLE, PAT",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,,,,,1,9,15,1,,Y,Y,4,7,382365,
EAGLE MOUNTAIN-SAGINAW,TARRANT,92,6/2/1932,DFW,,SCHEPPS,,,,,4616,F,,,0.173,0.166,0.172,,0.1635,"BOYLE, PAT",,,81302.3601956198,40895.0871783968,260167.552625983,,,1,,,,,1,9,15,1,,Y,Y,4,7,382365,
EVERMAN,TARRANT,83,7/28/1923,DFW,,SCHEPPS,,,,,3306,E,,,0.1655,0.1555,0.1655,0.1755,0.1555,,,,,,,,,,3306,,,358961,1,5,7,1,F,Y,Y,5,6,,
EVERMAN,TARRANT,84,8/2/1924,DFW,,SCHEPPS,,,,,3306,E,,,0.18,0.17,0.18,0.19,0.17,,,,,,,,,,3306,,,407523,1,5,7,1,F,Y,Y,5,6,,
EVERMAN,TARRANT,85,7/31/1925,DFW,,BORDEN,*,,,66,3306,E,,,0.1675,0.1575,0.1675,0.1775,0.1545,"BENNETT, D. (DON)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,3306,220-904,6816,427224,1,5,7,1,F,Y,Y,5,6,413464,*
EVERMAN,TARRANT,85,7/31/1925,DFW,,FOREMOST,,,,,3306,E,,,0.175,0.175,0.175,0.185,0.165,"DRYDEN, ELMER J",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6816,427224,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,85,7/31/1925,DFW,,PRESTON,,,,,3306,E,,,0.1775,0.17,0.1775,0.1825,0.17,"MONTGOMERY, J (JOE)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6816,427224,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,85,7/31/1925,DFW,,SCHEPPS,,,,,3306,E,,,0.1811,0.1707,0.1811,0.191,0.1707,"GORMAN, J (JACK F)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6816,427224,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,85,7/31/1925,DFW,,VANDERVOORT,,,,,3306,E,,,0.172,0.162,0.172,0.182,0.16,"CANNON, B. (BOB)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6816,427224,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,86,7/27/1926,DFW,,BORDEN,*,,,66,3306,E,,,0.1675,0.1575,0.1675,0.1775,0.1545,"BENNETT, D. (DON)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,3306,220-904,6670,432262,1,5,7,1,F,Y,Y,5,6,413464,*
EVERMAN,TARRANT,86,7/27/1926,DFW,,CABELL,,,,,3306,E,,,0.1705,0.1605,0.1705,0.1805,0.1605,"GARLINGTON, D (DUB)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6670,432262,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,86,7/27/1926,DFW,,PRESTON,,,,,3306,E,,,0.169,0.16,0.179,0.189,0.169,,,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6670,432262,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,86,7/27/1926,DFW,,SCHEPPS,,,,,3306,E,,,0.1795,0.1695,0.1795,0.1895,0.1695,,,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6670,432262,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,86,7/27/1926,DFW,,VANDERVOORT,,,,,3306,E,,,0.172,0.162,0.172,0.182,0.155,"CANNON, B. (BOB)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6670,432262,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,87,5/14/1927,DFW,,BORDEN,*,,,66,3306,E,413464,YR,0.1675,0.1575,0.1675,0.1775,0.1575,"BENNETT, D. (DON)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,3306,220-904,6452,439540,1,5,7,1,F,Y,Y,5,6,413464,*
EVERMAN,TARRANT,87,5/14/1927,DFW,,CABELL,,,,,3306,E,,,0.1755,0.1655,0.1755,0.1855,0.1655,"GARLINGTON, D (DUB)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6452,439540,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,87,5/14/1927,DFW,,PRESTON,,,,,3306,E,,,0.165,0.16,0.17,0.18,0.15,"MONTGOMERY, J (JOE)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6452,439540,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,87,5/14/1927,DFW,,VANDERVOORT,,,,,3306,E,,,0.172,0.162,0.172,0.182,0.162,"CANNON, B. (BOB)",,,197667.583781386,54765.9628430915,84828.0898606324,76202.3635148897,,1,,220-904,6452,439540,1,5,7,1,F,Y,Y,5,6,413464,
EVERMAN,TARRANT,88,6/7/1928,DFW,,BORDEN,*,,,66,3306,E,404194,YR,0.1635,0.1535,0.1635,0.1735,0.1495,"BENNETT, D. (DON)",,,193235.810999104,53538.0917937246,82926.2159538157,74493.8812533553,,1,3306,220-904,6372,435470,1,5,7,1,F,Y,Y,5,6,404194,*
EVERMAN,TARRANT,88,6/7/1928,DFW,,CABELL,,,,,3306,,,,0.1722,0.1622,0.1722,0.1822,0.1622,"BOYLE, P (PAT)",,,193235.810999104,53538.0917937246,82926.2159538157,74493.8812533553,,1,,220-904,6372,435470,1,5,7,1,F,Y,Y,5,6,404194,
EVERMAN,TARRANT,88,6/7/1928,DFW,,OAK FARMS,,,,,3306,E,,,0.1715,0.1615,0.1725,0.1825,0.1615,"GARLINGTON, D (DUB)",,,193235.810999104,53538.0917937246,82926.2159538157,74493.8812533553,,1,,220-904,6372,435470,1,5,7,1,F,Y,Y,5,6,404194,
EVERMAN,TARRANT,88,6/7/1928,DFW,,PRESTON,,,,,3306,E,,,0.172,0.17,0.179,0.189,0.172,"MONTGOMERY, J (JOE)",,,193235.810999104,53538.0917937246,82926.2159538157,74493.8812533553,,1,,220-904,6372,435470,1,5,7,1,F,Y,Y,5,6,404194,
EVERMAN,TARRANT,88,6/7/1928,DFW,,VANDERVOORT,,,,,3306,,,,0.168,0.158,0.168,0.178,0.16,"CANNON, B. (BOB)",,,193235.810999104,53538.0917937246,82926.2159538157,74493.8812533553,,1,,220-904,6372,435470,1,5,7,1,F,Y,Y,5,6,404194,
